k,a,ref,res,ratio
1,0,2500,21520018.46,0.8311543353067373
1,0,5000,21873530.86,1.0164271420425166
1,0,7500,22012724.79,1.0063635784680078
1,0,10000,22373043.16,1.0163686401132717
