k,a,ref,res,ratio
3,0.5,2500,26597999.89,0.9637890236308441
3,0.5,5000,27076375.62,1.0179854023602675
3,0.5,7500,27304975.31,1.0084427728883751
3,0.5,10000,27435071.25,1.0047645507283194
