k,a,ref,res,ratio
4,0.3,2500,26519853.94,0.9712287182862464
4,0.3,5000,26675874.55,1.005883162492259
4,0.3,7500,26911533.18,1.0088341482322647
4,0.3,10000,27018512.81,1.0039752335656411
