k,a,ref,res,ratio
4,1,2500,26582555.72,0.9845146472200791
4,1,5000,26756683.81,1.0065504645916716
4,1,7500,26972960.59,1.0080830936126386
4,1,10000,27061567.74,1.0032850361273598
