k,a,ref,res,ratio
4,0.1,2500,26763087.63,0.9139441165199961
4,0.1,5000,26910320.66,1.0055013469310978
4,0.1,7500,27180310.11,1.0100329332158913
4,0.1,10000,27305467.23,1.00460469801461
