k,a,ref,res,ratio
2,0.1,2500,25893995.63,0.9427725476350792
2,0.1,5000,26035300.89,1.0054570666504743
2,0.1,7500,26055384.17,1.000771386514212
2,0.1,10000,26227376.38,1.006601023760687
