k,a,ref,res,ratio
5,1,2500,25628460.16,0.9851961755727897
5,1,5000,25861300.4,1.009085221607009
5,1,7500,25975861.38,1.0044298228715522
5,1,10000,26054616.98,1.0030318763581267
