k,a,ref,res,ratio
3,0.1,2500,27282120.68,0.883666607385171
3,0.1,5000,27858806.07,1.0211378505638955
3,0.1,7500,28045781.03,1.0067115209291524
3,0.1,10000,28212235.06,1.0059350827071618
