k,a,ref,res,ratio
4,0.5,2500,26514608.46,0.9813496637086
4,0.5,5000,26677065.19,1.006127065019462
4,0.5,7500,26901773.3,1.008423269516327
4,0.5,10000,27000670.63,1.003676238324408
