k,a,ref,res,ratio
4,0.01,2500,28634344.9,1.2679659160980417
4,0.01,5000,28751471.94,1.0040904389609417
4,0.01,7500,29120231.82,1.012825773955836
4,0.01,10000,29283067.91,1.0055918541791333
