k,a,ref,res,ratio
5,0.01,2500,26168863.01,1.0798690967319506
5,0.01,5000,26556165.87,1.014800140909905
5,0.01,7500,26787446.75,1.0087091216831596
5,0.01,10000,26927878.01,1.0052424279667491
