k,a,ref,res,ratio
2,0.3,2500,25424081.87,0.9693719074923346
2,0.3,5000,25655760.96,1.0091125843279076
2,0.3,7500,25722835.98,1.0026144233298937
2,0.3,10000,25879660.23,1.0060966936197056
