k,a,ref,res,ratio
2,0.1,2500,26422007.76,0.9364304914631563
2,0.1,5000,26147240.92,0.9896008341797565
2,0.1,7500,26254599.98,1.004105942203557
2,0.1,10000,26444410.44,1.0072296077694802
