k,a,ref,res,ratio
5,0,2500,24495589.67,0.9153844253556881
5,0,5000,24387183.35,0.9955744555872943
5,0,7500,24327454.08,0.9975507925969646
5,0,10000,24278212.95,0.9979759028693233
