k,a,ref,res,ratio
4,0,2500,23484361.35,0.8507249763507965
4,0,5000,22998142.71,0.9792960671676941
4,0,7500,22880993.84,0.9949061595330886
4,0,10000,22821372.91,0.997394303306189
