k,a,ref,res,ratio
5,0.5,2500,25303327.63,0.9803440232571273
5,0.5,5000,25520408.61,1.0085791475008459
5,0.5,7500,25670272.89,1.0058723307408675
5,0.5,10000,25816000.07,1.0056768847228255
