k,a,ref,res,ratio
4,0.01,2500,28229714.13,1.2369857957857628
4,0.01,5000,28566128.05,1.0119170147614953
4,0.01,7500,28897471.17,1.0115991610560606
4,0.01,10000,29142725.19,1.0084870409094693
