k,a,ref,res,ratio
1,0.01,2500,24663247.47,1.0978706545576047
1,0.01,5000,24411556.37,0.9897948921647017
1,0.01,7500,24451152.73,1.001622033409089
1,0.01,10000,24296446.91,0.9936728619011003
