k,a,ref,res,ratio
5,0.1,2500,25336984.43,0.9493365604936166
5,0.1,5000,25587271.39,1.0098783247347956
5,0.1,7500,25746558.63,1.0062252530788511
5,0.1,10000,25894096.79,1.0057304031237824
