k,a,ref,res,ratio
1,0.3,2500,23700088.55,0.9936229667190305
1,0.3,5000,23577645.96,0.9948336652944699
1,0.3,7500,23679264.67,1.0043099599583605
1,0.3,10000,23652924.65,0.998887633532245
