k,a,ref,res,ratio
5,0.01,2500,25857000.81,1.065028997943607
5,0.01,5000,26288958.9,1.0167056532648189
5,0.01,7500,26510911.16,1.0084427938300744
5,0.01,10000,26689148.49,1.006723168770937
