k,a,ref,res,ratio
4,0.1,2500,26318546.74,0.9030914771495328
4,0.1,5000,26578857.86,1.0098907862417938
4,0.1,7500,26877734.26,1.0112448925222555
4,0.1,10000,27132434.88,1.0094762682574419
