k,a,ref,res,ratio
5,1,2500,25334792.36,0.9813600980517816
5,1,5000,25551753.46,1.0085637607333444
5,1,7500,25703290.88,1.0059306074722905
5,1,10000,25852090.56,1.005789129520212
