k,a,ref,res,ratio
4,0.3,2500,25959335.94,0.9567639636771148
4,0.3,5000,26224108.87,1.0101995263134609
4,0.3,7500,26519730.83,1.0112729077455205
4,0.3,10000,26781030.2,1.0098530174259692
