k,a,ref,res,ratio
5,0.3,2500,25293455.31,0.9768039223429503
5,0.3,5000,25515326.94,1.0087718987888652
5,0.3,7500,25665882.95,1.0059006106546875
5,0.3,10000,25810661.39,1.005640890682859
