k,a,ref,res,ratio
3,0.01,2500,31340126.5,1.4137539970513189
3,0.01,5000,31648582.58,1.009842209156367
3,0.01,7500,31791511.46,1.004516122630096
3,0.01,10000,32066787.26,1.008658783032268
