k,a,ref,res,ratio
5,0.01,2500,26662847.56,1.123567239201621
5,0.01,5000,26946898.59,1.0106534393733
5,0.01,7500,27095866.27,1.0055281938848162
5,0.01,10000,27278316.53,1.0067335090224447
