k,a,ref,res,ratio
3,0.3,2500,27504718.34,0.9594775823148651
3,0.3,5000,27744360.38,1.0087127610993016
3,0.3,7500,27869240.78,1.004501109353021
3,0.3,10000,28011428.65,1.0051019642451844
