k,a,ref,res,ratio
2,0.5,2500,25866902.22,0.9729632395322109
2,0.5,5000,26173534.17,1.0118542200141352
2,0.5,7500,26498956.18,1.0124332468013812
2,0.5,10000,26424298.8,0.9971826294027254
