k,a,ref,res,ratio
4,1,2500,26546363.56,0.9794486942842446
4,1,5000,26844605.81,1.0112347685333969
4,1,7500,26882681.32,1.001418367260428
4,1,10000,27052188.42,1.0063054387314367
