k,a,ref,res,ratio
2,0,2500,22416016.43,0.916045751585469
2,0,5000,23179758.04,1.0340712459943535
2,0,7500,23447708.67,1.0115596819232373
2,0,10000,23334713.36,0.9951809657996743
