k,a,ref,res,ratio
3,0,2500,21354487.87,0.8147821964466002
3,0,5000,21749451.54,1.018495581462989
3,0,7500,21815965.43,1.0030581870019881
3,0,10000,21911519.22,1.0043799936476154
