k,a,ref,res,ratio
3,0.5,2500,27326393.58,0.9755444437140481
3,0.5,5000,27534791.31,1.0076262434481118
3,0.5,7500,27645479.32,1.0040199327735526
3,0.5,10000,27794215.68,1.0053801331595071
