k,a,ref,res,ratio
2,0.3,2500,25981482.59,0.9629667077158889
2,0.3,5000,26338760.93,1.0137512683797927
2,0.3,7500,26667092.85,1.0124657314318088
2,0.3,10000,26585693.24,0.99694756340866
