k,a,ref,res,ratio
1,0.01,2500,24820059.37,1.0563197163732678
1,0.01,5000,24957608.65,1.005541859427067
1,0.01,7500,25571247.84,1.0245872590842153
1,0.01,10000,25131437.34,0.9828005851434429
