ref,a,k,res,ratio
5000,0.01,1,25207399.22,1.054865767508813
5000,0.01,2,27936883.7,1.1082810827161567
5000,0.01,3,30529655.84,1.0928082089556754
5000,0.01,4,28707963.9,0.9403304134986934
5000,0.01,5,26649043.8,0.9282805249730721
