k,a,ref,res,ratio
5,1,2500,25379189.24,0.9864984258667061
5,1,5000,25508398.17,1.0050911370248328
5,1,7500,25688344.97,1.0070544139542101
5,1,10000,25749600.48,1.0023845642867042
