k,a,ref,res,ratio
3,1,2500,27272022.21,0.9550399204330529
3,1,5000,27967919.51,1.0255168940037322
3,1,7500,28142903.49,1.0062565962383234
3,1,10000,28422702.53,1.0099420814948756
