k,a,ref,res,ratio
4,0.01,2500,27705100.43,1.2024444129345304
4,0.01,5000,28435851.18,1.0263760368545252
4,0.01,7500,28561630.4,1.0044232620013311
4,0.01,10000,28853155.26,1.0102068704033087
