k,a,ref,res,ratio
3,0.3,2500,27665524.35,0.9406114181060732
3,0.3,5000,28351403.84,1.0247918485593424
3,0.3,7500,28417031.6,1.0023147975447837
3,0.3,10000,28731170.52,1.0110546000870828
