k,a,ref,res,ratio
1,0.3,2500,24832561.93,0.9775372764463197
1,0.3,5000,25079113.39,1.0099285551243162
1,0.3,7500,25091333.5,1.00048726244066
1,0.3,10000,25119236.25,1.0011120473130692
