k,a,ref,res,ratio
5,0.1,2500,25394230.69,0.9649003639480753
5,0.1,5000,25535272.91,1.005554104856405
5,0.1,7500,25697974.34,1.0063716346629012
5,0.1,10000,25768591.75,1.0027479757379196
