k,a,ref,res,ratio
5,0,2500,24767988.93,0.9186250974599615
5,0,5000,24703385.44,0.9973916537922162
5,0,7500,24565646.5,0.9944242889164101
5,0,10000,24543197.15,0.9990861486181525
