ref,a,k,res,ratio
10000,1,1,22208940.09,0.8594951969036921
10000,1,2,23603319.55,1.0627846018022196
10000,1,3,25913587.4,1.097878937964893
10000,1,4,26366557.75,1.017480032502177
10000,1,5,25911082.84,0.9827252797153622
