ref,a,k,res,ratio
7500,0.5,1,22336739.1,0.8647732150083247
7500,0.5,2,23753655.97,1.063434365403856
7500,0.5,3,26082677.1,1.0980489543563934
7500,0.5,4,26293694.62,1.0080903321078187
7500,0.5,5,25839516.23,0.9827267184561224
