ref,a,k,res,ratio
2500,0.1,1,22653943.36,0.8329622878580178
2500,0.1,2,24224026.82,1.0693072916732145
2500,0.1,3,26996375.26,1.1144462256667862
2500,0.1,4,26706852.29,0.9892754872751757
2500,0.1,5,25970742.59,0.9724374219766952
