ref,k,a,res,ratio
7500,2,0,23672802.41,0.9536313466303664
7500,2,0.01,29608764.59,1.2507502946711748
7500,2,0.1,28076800.95,0.9482597919496647
7500,2,0.3,27654276.6,0.9849511220757506
7500,2,0.5,27531297.83,0.9955529926969775
7500,2,1,27421943.29,0.9960279918267841
