ref,a,k,res,ratio
2500,0.5,1,24815867.06,0.9535390005734512
2500,0.5,2,25332150.29,1.0208045614022563
2500,0.5,3,27888801.35,1.1009251496904806
2500,0.5,4,27438721.5,0.9838616280294169
2500,0.5,5,26037740.35,0.9489414566928711
