ref,a,k,res,ratio
2500,0,1,23815469.3,0.9238514939466193
2500,0,2,22974428.15,0.9646850902073132
2500,0,3,21904367.25,0.9534238287450041
2500,0,4,23000973.52,1.0500633621361513
2500,0,5,24295938.54,1.0563004439300794
