ref,k,a,res,ratio
2500,5,0,23396058.67,0.8905476224679507
2500,5,0.01,27135315.31,1.1598242119641597
2500,5,0.1,25964815.75,0.9568643464567135
2500,5,0.3,25812569.37,0.9941364351872977
2500,5,0.5,25808923.83,0.9998587688057029
2500,5,1,25852767.28,1.0016987709479401
