k,a,ref,res,ratio
3,0.5,2500,26941347.53,0.9576910818382152
3,0.5,5000,27277856.89,1.0124904427896668
3,0.5,7500,27698753.62,1.0154299779376839
3,0.5,10000,27888801.35,1.0068612376068349
