k,a,ref,res,ratio
4,0,2500,23463880.73,0.8470657464511191
4,0,5000,23187235.9,0.9882097580880432
4,0,7500,23013204.54,0.9924945189348766
4,0,10000,23000973.52,0.9994685216490063
