k,a,ref,res,ratio
1,0.3,2500,24887291.53,0.9938008767617779
1,0.3,5000,25036856.21,1.0060096808774754
1,0.3,7500,24672311.3,0.9854396691444672
1,0.3,10000,24884919.26,1.008617269675906
