k,a,ref,res,ratio
1,0.1,2500,25055158.23,0.986436308459444
1,0.1,5000,25200465.82,1.0057995079762065
1,0.1,7500,24830310.12,0.985311553260804
1,0.1,10000,25042533.28,1.0085469395659727
