k,a,ref,res,ratio
2,0.1,2500,26487211.15,0.9968772856260244
2,0.1,5000,26448962.02,0.9985559397029989
2,0.1,7500,25507395.14,0.9644006112872024
2,0.1,10000,25636185.07,1.0050491212173225
