ref,a,k,res,ratio
5000,0.1,1,23852194.79,0.8937038511714617
5000,0.1,2,26444410.44,1.1086782861209394
5000,0.1,3,28940651.3,1.0943957841549823
5000,0.1,4,27132434.88,0.9375198435841697
5000,0.1,5,25894096.79,0.954359492781357
