ref,a,k,res,ratio
2500,0,1,22464620.37,0.8724259775388951
2500,0,2,21078995.4,0.9383196801379999
2500,0,3,22168019.73,1.0516639578563598
2500,0,4,22821372.91,1.0294727805170534
2500,0,5,24278212.95,1.0638366519729245
