ref,a,k,res,ratio
5000,0.5,1,23565405.11,0.9130105096466108
5000,0.5,2,25766463.55,1.0934021048959595
5000,0.5,3,27838770.14,1.08042650424179
5000,0.5,4,26733082.77,0.9602824634694871
5000,0.5,5,25816000.07,0.9656948393161318
