ref,a,k,res,ratio
5000,0.3,1,23652924.65,0.9134485300578039
5000,0.3,2,25929841.57,1.096263652537362
5000,0.3,3,28097734.24,1.0836060900776263
5000,0.3,4,26781030.2,0.9531384264384729
5000,0.3,5,25810661.39,0.9637665615268228
