k,a,ref,res,ratio
2,0.01,2500,31383623.94,1.3957917432292304
2,0.01,5000,28579935.41,0.9106639648958271
2,0.01,7500,28036024.14,0.9809687718954856
2,0.01,10000,27936883.7,0.996463819566393
