k,a,ref,res,ratio
2,1,2500,26049716.91,0.9990680503740019
2,1,5000,26207176.74,1.0060445889121947
2,1,7500,26024247.99,0.9930198986401768
2,1,10000,26012554.18,0.9995506571408137
