k,a,ref,res,ratio
5,0.5,2500,25226329.22,0.9775979145616793
5,0.5,5000,25615168.29,1.015414017101296
5,0.5,7500,25724984.14,1.0042871414607444
5,0.5,10000,25828149.9,1.0040103332790626
