k,a,ref,res,ratio
5,0.01,2500,25846241.59,1.0815997015043726
5,0.01,5000,26394293.25,1.0212043077169117
5,0.01,7500,26508549.79,1.0043288349840547
5,0.01,10000,26649043.8,1.0052999508125866
