k,a,ref,res,ratio
2,0,2500,21201950.96,0.8617678932180177
2,0,5000,22082229.46,1.0415187499330014
2,0,7500,22340909.56,1.0117144014135246
2,0,10000,22484460.23,1.0064254622048612
